image_id,filename,model_dir,codec,ssim,psnr,msssim,msssim_db,entropy,bytes,bpp,layers,quantization,entropy_reg,codebook,latent,latent_shape,n_features
21,kodim22.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9269827217131702,34.24675731602302,0.9871180421367604,18.900181257508603,2.3269575741331727,36599,1.116912841796875,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
22,kodim23.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.949859632754723,37.33424982534097,0.9911433767685636,20.52731830199532,1.8452536549131784,27552,0.8408203125,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
23,kodim24.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9515597017817222,31.974615358729793,0.9912427279544712,20.576311586814036,2.515038177758173,40429,1.233795166015625,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
0,kodim01.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9793387801488936,37.56320125162407,0.9949895314598818,23.001216603855575,2.616124976539128,81925,2.500152587890625,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
1,kodim02.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9589778297509005,39.11266975714019,0.9901699183342433,20.074428741475003,1.9252784435114663,55050,1.67999267578125,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
2,kodim03.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.970425635326157,40.78256974711891,0.9941587960931423,22.334976329869033,1.3142960122277985,38546,1.17633056640625,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
3,kodim04.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9628102249903169,39.474396248370596,0.9919864211774367,20.96173486939932,1.7253083964278653,50684,1.5467529296875,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
4,kodim05.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.983316330221402,36.821784828651055,0.9968283186826054,24.987104559855492,2.7110793676341514,84777,2.587188720703125,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
5,kodim06.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9735392830399713,38.5574651382685,0.9935688747395791,21.917130314870796,2.216948765470067,68192,2.0810546875,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
6,kodim07.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9781874355583596,40.0420672364087,0.9957671462607016,23.7336673774216,1.5298233759151507,45939,1.401947021484375,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
