image_id,filename,model_dir,codec,ssim,psnr,msssim,msssim_db,entropy,bytes,bpp,layers,quantization,entropy_reg,codebook,latent,latent_shape,n_features
3,md0d3ca2e738.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9509681446369357,38.42972820604625,0.9879274149380041,19.18199725929661,1.2456604123351367,17201,0.524932861328125,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
4,md145099d889.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9302348385607536,29.470656123069983,0.9832376031576986,17.756638818298075,3.0025642813253084,44746,1.36553955078125,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
5,md1fda49419d.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9647725385373042,40.961574366473585,0.991448923497454,20.679792081155615,0.8716888899656625,9730,0.29693603515625,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
6,md20b4f6dd81.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9023202003143465,36.80610070600623,0.9788846130289041,16.75400955069211,1.413733141279375,19658,0.59991455078125,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
7,md3d2bc51ae0.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9665483020171749,35.44707666964094,0.9948723727291813,22.90083551373381,2.0731331426475057,29969,0.914581298828125,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
8,md490041966c.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9721212376528451,37.10635670804554,0.9946625027422724,22.726623350964907,2.0502463002608198,28066,0.85650634765625,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
9,md4de1a9ae0f.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9484941053736134,39.660985014884446,0.9869137132267555,18.831835667922782,1.334977527880877,15541,0.474273681640625,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
10,md4f8f9597b4.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9465725874285024,38.3175240448623,0.9909515233589913,20.434245304181708,1.209680202620122,16414,0.50091552734375,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
11,md575e5a225f.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9300624462684987,39.18307667417431,0.98282204188972,17.650284606526473,1.0054281382769534,11621,0.354644775390625,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
12,md69742bf9b2.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.948835083221531,39.7389029840046,0.9882438732960732,19.29735741881519,0.9229016028916284,11440,0.34912109375,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
13,md724a5fef27.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9460724428301349,38.657903162269484,0.9895615403904,19.813635848978148,1.288135472478297,17075,0.521087646484375,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
14,md7acca9e5d4.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9427511207318472,36.428455270724314,0.987402570514969,18.997180639583146,1.9993990485332997,29272,0.893310546875,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
15,md84e1b14970.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9298919600309423,37.20813233260302,0.9863164970065434,18.638027084652855,1.7096323887224392,24192,0.73828125,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
16,md8ad8c1a4f0.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9286583463946108,35.41803328534252,0.9882840072190194,19.312209045887037,2.0592147636011653,28495,0.869598388671875,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
17,md8b4d790353.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9542703843659677,42.246592688920444,0.9872960208761274,18.96060228581526,0.5173052666986855,4500,0.1373291015625,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
18,md97faaba752.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9388732595503008,39.82015891438656,0.9837454089050374,17.890239512638264,1.1469759473669976,13659,0.416839599609375,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
19,md9a54894332.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.950375255520088,40.89617731570221,0.988717006785992,19.475756730579512,1.001490151135848,10391,0.317108154296875,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
20,mda35b1dc888.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.8884951792008313,38.24178962527367,0.9805538582707959,17.111665533066102,1.0716484424876576,10080,0.3076171875,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
21,mda362944917.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9550584503602719,40.91484635044894,0.9889756611910653,19.57647448140578,0.9711411696192144,10931,0.333587646484375,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
22,mda6bd069cb0.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9696941376036815,40.97300600478291,0.9919620364825139,20.948539693047742,1.0979093511429965,13509,0.412261962890625,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
23,mdab5dc4b068.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9522428582869574,37.38553784700697,0.9902167456718901,20.095166562915104,1.7634049056813954,23631,0.721160888671875,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
24,mdac31e475a8.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.8647515254261086,37.197880481946946,0.9704214829958794,15.290236042766708,1.0835713476887687,12395,0.378265380859375,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
25,mdb09a88eb2a.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9401453147779074,37.29131039543057,0.9907653917235721,20.34581522204682,1.475626573987316,19946,0.60870361328125,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
26,mdb6a86e221a.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9546310358398901,40.23872937538769,0.9894183027915804,19.754446698115157,0.8982621872259013,11679,0.356414794921875,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
27,mdb9a0e27072.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9539246728258223,35.07391523182632,0.9903492604446958,20.154394045338417,2.2202864423826574,31921,0.974151611328125,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
28,mdd3ff22ee28.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.8624261950785291,36.36131276410716,0.9761569355421101,16.22637927135591,1.3702577573098602,15998,0.48822021484375,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
29,mdd67c45902a.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9749477141341453,41.26227299494815,0.9930523439754364,21.581616914241202,0.9276280700586497,11530,0.35186767578125,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
30,mdd85dbada16.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.8995292932808946,36.32833411419518,0.9805175951240274,17.103574355528387,1.5321534281594937,20673,0.630889892578125,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
31,mdeaca710445.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.8356645521657082,34.44267179483056,0.9669811765328964,14.812384056597763,1.6982266593376696,22613,0.690093994140625,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
32,mdeccf474dbb.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.8727244650801357,34.08116030711571,0.9694300758223761,15.147056384502397,2.072281241159361,28166,0.85955810546875,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
33,mdee4ebe8399.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.931293705799963,38.80139662341773,0.9848501995913198,18.195930887445023,1.0064704113587002,12380,0.3778076171875,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
34,mdf2e8badcdf.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.8548888218020106,33.671938727440306,0.9756223549242864,16.13008250318133,1.9147238683760228,27931,0.852386474609375,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
35,mdf52befb319.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9517100956436142,40.448414471690015,0.9888699437181686,19.53502639544267,1.0549824868947568,13617,0.415557861328125,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
36,mdf6115b24cc.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9069894479623084,31.933330261447402,0.9816855443019514,17.372059839525704,2.17542276847504,33397,1.019195556640625,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
37,mdffb614dda3.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9238814673770593,37.952210792912545,0.9835306737141682,17.83324166241909,1.3243787563376443,17550,0.53558349609375,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
38,mdffdd208406.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9681648382000348,37.110737883978125,0.9939710871500838,22.197609939707775,1.96300927130318,24923,0.760589599609375,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
0,md020a3e0aef.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9457732240347205,39.26054961303639,0.9901528396795638,20.066889913265914,1.1022707640078093,26678,0.81414794921875,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
1,md02d5ad379e.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.8682585599987321,36.45447723872002,0.9785708212594953,16.68994472695992,1.2774481752662488,33295,1.016082763671875,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
2,md03780c491b.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9028188772540405,35.524255973366905,0.9836117194582037,17.85466610211253,1.707020851557825,48361,1.475860595703125,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
3,md0d3ca2e738.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9588052966667918,40.0936937116272,0.9903062241028733,20.135070246139037,0.9357152091815998,25697,0.784210205078125,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
4,md145099d889.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.963608489004903,32.39207288343556,0.99277702736744,21.412840306541337,2.569951850934001,73044,2.2291259765625,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
5,md1fda49419d.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9720846017249736,42.29385753335269,0.9936230613846435,21.95387763527134,0.6174557637262631,12745,0.388946533203125,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
6,md20b4f6dd81.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9309602647350629,38.42251443559459,0.9861657972954111,18.59045865144293,1.1998151516586115,32331,0.986663818359375,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
7,md3d2bc51ae0.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9752939431277158,37.47220232715796,0.9964366508697796,24.481416242108835,1.5652737831156505,43159,1.317108154296875,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
8,md490041966c.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9788704630937305,38.53528307866185,0.9962007765275461,24.203051602491318,1.499546516879389,37158,1.13397216796875,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
9,md4de1a9ae0f.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9599932984925347,41.02633846556169,0.9909057910683832,20.412350724746577,1.0031293366647842,22077,0.673736572265625,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
