image_id,filename,model_dir,codec,ssim,psnr,msssim,msssim_db,entropy,bytes,bpp,layers,quantization,entropy_reg,codebook,latent,latent_shape,n_features
0,md020a3e0aef.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9329475175505889,38.08987740582801,0.9863642766048459,18.653218171510275,1.6285439508711956,21986,0.67095947265625,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
1,md02d5ad379e.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.8247355519107872,35.245903697053684,0.9693819153428602,15.140219804846659,1.7149145471278227,21728,0.6630859375,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
2,md03780c491b.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.861302210406213,34.040488885397934,0.9751200549939363,16.041505839325637,2.184709978114332,31839,0.971649169921875,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
3,md0d3ca2e738.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9540753887551845,39.158450537281524,0.9884037882900283,19.356838644076603,1.3231701556453062,18977,0.579132080078125,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
4,md145099d889.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9459831804027715,30.60104074448865,0.9879939124524643,19.20598494124152,3.127536143560401,47503,1.449676513671875,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
5,md1fda49419d.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9652346884352528,41.03083490571511,0.9917734885726368,20.847842946837005,1.06399407262901,12194,0.37213134765625,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
6,md20b4f6dd81.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9128266600760737,37.211172426022046,0.9811053859819886,17.236619754886938,1.7105962154486223,24664,0.752685546875,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
7,md3d2bc51ae0.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9722982511772639,36.857960352331375,0.9958302491224701,23.798898912483057,2.202314722682889,32128,0.98046875,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
8,md490041966c.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9743169523663493,37.421820683413664,0.9949927686307154,23.004023406797703,2.238238691764915,31810,0.97076416015625,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
9,md4de1a9ae0f.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9546602193519754,40.272311735036794,0.9885651841130978,19.41770823619203,1.5792748174235953,18946,0.57818603515625,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
10,md4f8f9597b4.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9566303683265879,39.23219720760506,0.9927198885704732,21.378619733163244,1.3804456587235991,18778,0.57305908203125,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
11,md575e5a225f.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9318551581162423,39.34064824276902,0.984086320346608,17.98229388650487,1.2290952994756528,14980,0.4571533203125,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
12,md69742bf9b2.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9510430809108897,39.93790240371945,0.988974720699677,19.576103998598818,1.165439653877742,14949,0.456207275390625,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
